date,open,high,low,close,adj_close,volume,currency
2024-01-16,56.420822,56.420822,56.340691,56.272259,56.272259,0,USD/ETB (ETB=X)
2024-01-15,56.345363999999996,56.345363999999996,56.272259,56.245682,56.245682,0,USD/ETB (ETB=X)
2024-01-12,56.300941,56.355404,56.049999,56.330177,56.330177,0,USD/ETB (ETB=X)
2024-01-11,56.152386,56.330177,56.152386,56.316792,56.316792,0,USD/ETB (ETB=X)
2024-01-10,56.293503,56.316792,56.293503,56.276257,56.276257,0,USD/ETB (ETB=X)
2024-01-09,56.172153,56.276257,56.172153,56,56,0,USD/ETB (ETB=X)
2024-01-08,55.649731,56.267624,55.649731,55.662952,55.662952,0,USD/ETB (ETB=X)
2024-01-05,56.292267,56.292267,55.813896,55.82,55.82,0,USD/ETB (ETB=X)
2024-01-04,55.801613,56.29998,55.801613,55.889999,55.889999,0,USD/ETB (ETB=X)
2024-01-03,56.388805,56.388805,55.741879,55.889999,55.889999,0,USD/ETB (ETB=X)
2024-01-02,56.313217,56.313217,55.77,56.249149,56.249149,0,USD/ETB (ETB=X)
2024-01-01,56.279724,56.279724,56.249149,56.198273,56.198273,0,USD/ETB (ETB=X)
2023-12-29,56.304306,56.304306,56.094257,55.77,55.77,0,USD/ETB (ETB=X)
2023-12-28,55.811813,56.116882,55.769157,55.799999,55.799999,0,USD/ETB (ETB=X)
2023-12-27,56.081284,56.081284,55.75,55.75,55.75,0,USD/ETB (ETB=X)
2023-12-26,56.199863,56.199863,56.180462,56.142712,56.142712,0,USD/ETB (ETB=X)
2023-12-25,56.199863,56.199863,56.180462,56.142712,56.142712,0,USD/ETB (ETB=X)
2023-12-22,55.964886,56.071693,55.964886,55.880001,55.880001,0,USD/ETB (ETB=X)
2023-12-21,55.973064,56.034683,55.799999,55.799999,55.799999,0,USD/ETB (ETB=X)
2023-12-20,55.872616,56.045219,55.872616,55.799999,55.799999,0,USD/ETB (ETB=X)
2023-12-19,55.99958,55.99958,55.799999,56.024208,56.024208,0,USD/ETB (ETB=X)
2023-12-18,56.396618,56.396618,56.024208,56.327602,56.327602,0,USD/ETB (ETB=X)
2023-12-15,55.734158,56.072159,55.720001,55.720001,55.720001,0,USD/ETB (ETB=X)
2023-12-14,55.426655,55.994129,55.426655,55.700001,55.700001,0,USD/ETB (ETB=X)
2023-12-13,56.013676,56.013676,56.009811,55.999149,55.999149,0,USD/ETB (ETB=X)
2023-12-12,56.009327,56.009327,55.689999,55.689999,55.689999,0,USD/ETB (ETB=X)
2023-12-11,55.620235,56.041603,55.620235,55.633156,55.633156,0,USD/ETB (ETB=X)
2023-12-08,55.89032,55.89032,55.548267,55.66,55.66,0,USD/ETB (ETB=X)
2023-12-07,56.038731,56.038731,55.650002,56.040813,56.040813,0,USD/ETB (ETB=X)
2023-12-06,55.638866,55.997383,55.599998,55.599998,55.599998,0,USD/ETB (ETB=X)
2023-12-05,56.109009,56.109009,55.497196,55.599998,55.599998,0,USD/ETB (ETB=X)
2023-12-04,56.082409,56.082409,55.599998,55.991772,55.991772,0,USD/ETB (ETB=X)
2023-12-01,55.987568,55.987568,55.59,55.947304,55.947304,0,USD/ETB (ETB=X)
2023-11-30,55.538677,55.947304,55.538677,55.580002,55.580002,0,USD/ETB (ETB=X)
2023-11-29,55.170856,55.580002,55.170856,55.580002,55.580002,0,USD/ETB (ETB=X)
2023-11-28,55.912041,55.912041,55.416309,55.57,55.57,0,USD/ETB (ETB=X)
2023-11-27,55.768024,55.949306,55.57,55.749691,55.749691,0,USD/ETB (ETB=X)
2023-11-24,55.501385,55.899517,55.501385,55.471619,55.471619,0,USD/ETB (ETB=X)
2023-11-23,55.952217,55.952217,55.471619,55.887585,55.887585,0,USD/ETB (ETB=X)
2023-11-22,55.837234,55.887585,55.837234,55.540001,55.540001,0,USD/ETB (ETB=X)
2023-11-21,55.55648,55.681118,55.450001,55.450001,55.450001,0,USD/ETB (ETB=X)
2023-11-20,55.535755,55.683083,55.484081,55.427174,55.427174,0,USD/ETB (ETB=X)
2023-11-17,55.688679,55.712891,55.688679,55.52,55.52,0,USD/ETB (ETB=X)
2023-11-16,55.80682,55.80682,55.727188,55.52,55.52,0,USD/ETB (ETB=X)
2023-11-15,54.901836,55.733067,54.901836,55.509998,55.509998,0,USD/ETB (ETB=X)
2023-11-14,55.620628,55.659256,55.5,55.5,55.5,0,USD/ETB (ETB=X)
2023-11-13,55.624935,55.730541,55.624935,55.475433,55.475433,0,USD/ETB (ETB=X)
2023-11-10,55.759064,55.759064,55.48,55.48,55.48,0,USD/ETB (ETB=X)
2023-11-09,55.486607,55.669861,55.48,55.48,55.48,0,USD/ETB (ETB=X)
2023-11-08,55.568855,55.701889,55.568855,55.459999,55.459999,0,USD/ETB (ETB=X)
2023-11-07,55.875671,55.875671,55.459999,55.459999,55.459999,0,USD/ETB (ETB=X)
2023-11-06,54.920467,55.666992,54.902039,54.870331,54.870331,0,USD/ETB (ETB=X)
2023-11-03,55.716236,55.716236,55.287758,55.552792,55.552792,0,USD/ETB (ETB=X)
2023-11-02,55.334625,55.552792,55.334625,55.360001,55.360001,0,USD/ETB (ETB=X)
2023-11-01,55.591137,55.591137,55.591137,55.349998,55.349998,0,USD/ETB (ETB=X)
2023-10-31,55.493969,55.612476,55.493969,55.349998,55.349998,0,USD/ETB (ETB=X)
2023-10-30,55.583294,55.583294,55.5825,55.49818,55.49818,0,USD/ETB (ETB=X)
2023-10-27,55.509773,55.666557,55.509773,55.400002,55.400002,0,USD/ETB (ETB=X)
2023-10-26,55.684147,55.684147,55.400002,55.400002,55.400002,0,USD/ETB (ETB=X)
2023-10-25,55.768501,55.768501,55.615414,55.25,55.25,0,USD/ETB (ETB=X)
2023-10-24,55.242729,55.601318,55.175522,55.200001,55.200001,0,USD/ETB (ETB=X)
2023-10-23,55.176582,55.574963,55.176582,55.086048,55.086048,0,USD/ETB (ETB=X)
2023-10-20,55.444782,55.444782,55.178669,55.310001,55.310001,0,USD/ETB (ETB=X)
2023-10-19,55.661259,55.661259,55.259998,55.575039,55.575039,0,USD/ETB (ETB=X)
2023-10-18,55.506313,55.575039,55.506313,55.25,55.25,0,USD/ETB (ETB=X)
2023-10-17,55.281693,55.496593,55.281693,55.299999,55.299999,0,USD/ETB (ETB=X)
2023-10-16,55.552597,55.552597,55.099998,55.574261,55.574261,0,USD/ETB (ETB=X)
2023-10-13,56.410923,56.410923,55.550751,55.099998,55.099998,0,USD/ETB (ETB=X)
2023-10-12,55.427666,55.992542,55.220001,55.220001,55.220001,0,USD/ETB (ETB=X)
2023-10-11,55.430222,55.545052,55.430222,55.189999,55.189999,0,USD/ETB (ETB=X)
2023-10-10,55.291348,55.558243,55.291348,55.507145,55.507145,0,USD/ETB (ETB=X)
2023-10-09,55.418861,55.507145,55.418861,55.2631,55.2631,0,USD/ETB (ETB=X)
2023-10-06,55.374413,55.525211,55.374413,55.340294,55.340294,0,USD/ETB (ETB=X)
2023-10-05,55.4044,55.515812,55.139999,55.099998,55.099998,0,USD/ETB (ETB=X)
2023-10-04,55.512634,55.512634,55.099998,55.099998,55.099998,0,USD/ETB (ETB=X)
2023-10-03,55.845837,55.845837,55.119999,55.119999,55.119999,0,USD/ETB (ETB=X)
2023-10-02,55.723389,55.723389,55.519512,55.606007,55.606007,0,USD/ETB (ETB=X)
2023-09-29,54.945881,55.545143,54.945881,55.09,55.09,0,USD/ETB (ETB=X)
2023-09-28,55.288769,55.288769,55.086143,55.099998,55.099998,0,USD/ETB (ETB=X)
2023-09-27,55.275661,55.275661,55.09,55.09,55.09,0,USD/ETB (ETB=X)
2023-09-26,55.356712,55.356712,55.087605,55.099998,55.099998,0,USD/ETB (ETB=X)
2023-09-25,55.05476,55.05476,55.05476,54.875156,54.875156,0,USD/ETB (ETB=X)
2023-09-22,55.033688,55.062679,55.033688,55.049999,55.049999,0,USD/ETB (ETB=X)
2023-09-21,55.438438,55.438438,55.060001,55.060001,55.060001,0,USD/ETB (ETB=X)
2023-09-20,55.145119,55.145119,55.049999,55.049999,55.049999,0,USD/ETB (ETB=X)
2023-09-19,54.949387,55.066006,54.949387,55.07,55.07,0,USD/ETB (ETB=X)
2023-09-18,54.847591,55.049557,54.847591,54.839371,54.839371,0,USD/ETB (ETB=X)
2023-09-15,55.533558,55.533558,54.926853,55,55,0,USD/ETB (ETB=X)
2023-09-14,54.9021,55.047577,54.9021,55.040001,55.040001,0,USD/ETB (ETB=X)
2023-09-13,54.823036,54.94891,54.823036,55.040001,55.040001,0,USD/ETB (ETB=X)
2023-09-12,54.987713,55.055607,54.987713,54.966484,54.966484,0,USD/ETB (ETB=X)
2023-09-11,54.978298,55.088211,54.978298,54.978298,54.978298,0,USD/ETB (ETB=X)
2023-09-08,54.995007,55.035576,54.995007,55,55,0,USD/ETB (ETB=X)
2023-09-07,55.121433,55.121433,55,55,55,0,USD/ETB (ETB=X)
2023-09-06,55.133724,55.133724,54.993977,55.109051,55.109051,0,USD/ETB (ETB=X)
2023-09-05,55.086765,55.086765,54.91,55.07605,55.07605,0,USD/ETB (ETB=X)
2023-09-04,55.37159,55.37159,55.022533,55.274925,55.274925,0,USD/ETB (ETB=X)
2023-09-01,55.202133,55.202133,55.028515,55.029247,55.029247,0,USD/ETB (ETB=X)
2023-08-31,54.797077,55.029247,54.797077,55.045044,55.045044,0,USD/ETB (ETB=X)
2023-08-30,54.686321,55.045044,54.686321,54.995445,54.995445,0,USD/ETB (ETB=X)
2023-08-29,54.935654,54.995445,54.935654,55.005016,55.005016,0,USD/ETB (ETB=X)
2023-08-28,54.816807,55.005016,54.801079,54.835087,54.835087,0,USD/ETB (ETB=X)
2023-08-25,55.092175,55.092175,54.784344,54.91,54.91,0,USD/ETB (ETB=X)
2023-08-24,54.668484,54.880001,54.668484,54.98,54.98,0,USD/ETB (ETB=X)
2023-08-23,55.160252,55.160252,54.973469,54.98,54.98,0,USD/ETB (ETB=X)
2023-08-22,54.956676,54.964432,54.869999,54.869999,54.869999,0,USD/ETB (ETB=X)
2023-08-21,54.875107,54.927704,54.863762,54.813389,54.813389,0,USD/ETB (ETB=X)
2023-08-18,54.84,54.84,54.84,54.84,54.84,0,USD/ETB (ETB=X)
2023-08-17,55.188873,55.188873,54.708664,54.830002,54.830002,0,USD/ETB (ETB=X)
2023-08-16,55.094509,55.094509,54.830002,54.91,54.91,0,USD/ETB (ETB=X)
2023-08-15,55.117859,55.117859,54.944096,54.799999,54.799999,0,USD/ETB (ETB=X)
2023-08-14,55.207916,55.207916,54.700001,55.131298,55.131298,0,USD/ETB (ETB=X)
2023-08-11,55.117493,55.117493,54.919186,54.919067,54.919067,0,USD/ETB (ETB=X)
2023-08-10,54.935783,54.935783,54.919067,54.916012,54.916012,0,USD/ETB (ETB=X)
2023-08-09,54.882954,54.916012,54.882954,54.884956,54.884956,0,USD/ETB (ETB=X)
2023-08-08,54.802303,54.884956,54.802303,54.863697,54.863697,0,USD/ETB (ETB=X)
2023-08-07,54.559036,54.869694,54.559036,54.534271,54.534271,0,USD/ETB (ETB=X)
2023-08-04,54.775002,54.901611,54.700001,54.68,54.68,0,USD/ETB (ETB=X)
2023-08-03,55.069309,55.069309,54.845589,54.949265,54.949265,0,USD/ETB (ETB=X)
2023-08-02,54.797886,54.949265,54.797886,54.669998,54.669998,0,USD/ETB (ETB=X)
2023-08-01,55.100101,55.100101,54.66,54.66,54.66,0,USD/ETB (ETB=X)
2023-07-31,54.376343,54.894039,54.376343,54.309338,54.309338,0,USD/ETB (ETB=X)
2023-07-28,55.640152,55.640152,54.450191,54.630001,54.630001,0,USD/ETB (ETB=X)
2023-07-27,54.825115,54.870335,54.630001,54.630001,54.630001,0,USD/ETB (ETB=X)
2023-07-26,54.811306,54.876343,54.630001,54.610001,54.610001,0,USD/ETB (ETB=X)
2023-07-25,54.96196,54.96196,54.610001,54.610001,54.610001,0,USD/ETB (ETB=X)
2023-07-24,54.83604,55.081593,54.806957,54.80476,54.80476,0,USD/ETB (ETB=X)
2023-07-21,55.162781,55.162781,54.85231,54.59,54.59,0,USD/ETB (ETB=X)
2023-07-20,54.822876,54.842468,54.59,54.580002,54.580002,0,USD/ETB (ETB=X)
2023-07-19,54.965538,54.965538,54.580002,54.580002,54.580002,0,USD/ETB (ETB=X)
2023-07-18,54.773621,54.846367,54.773621,54.560001,54.560001,0,USD/ETB (ETB=X)
2023-07-17,54.797932,54.805065,54.797932,54.684181,54.684181,0,USD/ETB (ETB=X)
2023-07-14,54.193619,54.78817,54.193619,54.560001,54.560001,0,USD/ETB (ETB=X)
2023-07-13,54.235668,54.43103,54.235668,54.549999,54.549999,0,USD/ETB (ETB=X)
2023-07-12,54.742779,54.820866,54.742779,54.549999,54.549999,0,USD/ETB (ETB=X)
2023-07-11,54.564491,54.899223,54.564491,54.540001,54.540001,0,USD/ETB (ETB=X)
2023-07-10,54.437012,54.807739,54.437012,54.371304,54.371304,0,USD/ETB (ETB=X)
2023-07-07,54.800896,54.800896,54.529999,54.52,54.52,0,USD/ETB (ETB=X)
2023-07-06,54.52,54.79863,54.52,54.5,54.5,0,USD/ETB (ETB=X)
2023-07-05,54.827339,54.827339,54.5,54.80645,54.80645,0,USD/ETB (ETB=X)
2023-07-04,54.690872,54.80645,54.690872,54.5,54.5,0,USD/ETB (ETB=X)
2023-07-03,54.533062,54.720215,54.533062,54.422485,54.422485,0,USD/ETB (ETB=X)
2023-06-30,55.042561,55.042561,54.470001,54.470001,54.470001,0,USD/ETB (ETB=X)
2023-06-29,54.99844,54.99844,54.459999,54.459999,54.459999,0,USD/ETB (ETB=X)
2023-06-28,54.747372,54.788979,54.747372,54.450001,54.450001,0,USD/ETB (ETB=X)
2023-06-27,54.753529,54.780876,54.450001,54.450001,54.450001,0,USD/ETB (ETB=X)
2023-06-26,54.11969,54.740978,54.106297,53.97147,53.97147,0,USD/ETB (ETB=X)
2023-06-23,54.539986,54.539986,54.307178,54.419998,54.419998,0,USD/ETB (ETB=X)
2023-06-22,54.384766,54.400002,54.301567,54.400002,54.400002,0,USD/ETB (ETB=X)
2023-06-21,54.786877,54.786877,54.400002,54.400002,54.400002,0,USD/ETB (ETB=X)
2023-06-20,54.721554,54.721554,54.380001,54.380001,54.380001,0,USD/ETB (ETB=X)
2023-06-19,54.279037,54.713036,54.279037,54.133511,54.133511,0,USD/ETB (ETB=X)
2023-06-16,54.206402,54.206402,54.19059,54.330002,54.330002,0,USD/ETB (ETB=X)
2023-06-15,54.539391,54.742962,54.539391,54.34,54.34,0,USD/ETB (ETB=X)
2023-06-14,54.731083,54.731083,54.299999,54.299999,54.299999,0,USD/ETB (ETB=X)
2023-06-13,54.742252,54.742252,54.714855,54.310001,54.310001,0,USD/ETB (ETB=X)
2023-06-12,54.246788,54.692188,54.246788,54.145,54.145,0,USD/ETB (ETB=X)
2023-06-09,54.147537,54.299999,54.133938,54.407661,54.407661,0,USD/ETB (ETB=X)
2023-06-08,54.169456,54.407661,54.169456,54.25,54.25,0,USD/ETB (ETB=X)
2023-06-07,54.38269,54.38269,54.116901,54.25,54.25,0,USD/ETB (ETB=X)
2023-06-06,54.272011,54.436363,54.272011,54.294556,54.294556,0,USD/ETB (ETB=X)
2023-06-05,54.759388,54.759388,54.209999,54.591431,54.591431,0,USD/ETB (ETB=X)
2023-06-02,54.10984,54.393414,54.10984,54.355816,54.355816,0,USD/ETB (ETB=X)
2023-06-01,54.017349,54.355816,54.017349,54.25,54.25,0,USD/ETB (ETB=X)
2023-05-31,54.348896,54.348896,54.04567,54.359531,54.359531,0,USD/ETB (ETB=X)
2023-05-30,54.370438,54.370438,54.359531,54.35268,54.35268,0,USD/ETB (ETB=X)
2023-05-29,54.48365,54.48365,54.35268,54.460026,54.460026,0,USD/ETB (ETB=X)
2023-05-26,54.345932,54.353088,54.209999,54.200001,54.200001,0,USD/ETB (ETB=X)
2023-05-25,54.360622,54.360622,54.34948,54.200001,54.200001,0,USD/ETB (ETB=X)
2023-05-24,54.378475,54.378475,54.282608,54.150002,54.150002,0,USD/ETB (ETB=X)
2023-05-23,54.401649,54.401649,54.333084,54.200001,54.200001,0,USD/ETB (ETB=X)
2023-05-22,54.19725,54.374744,54.099998,54.201508,54.201508,0,USD/ETB (ETB=X)
2023-05-19,54.55127,54.55127,54.099998,54.150002,54.150002,0,USD/ETB (ETB=X)
2023-05-18,54.286663,54.35677,54.139999,54.139999,54.139999,0,USD/ETB (ETB=X)
2023-05-17,54.458878,54.458878,54.150002,54.150002,54.150002,0,USD/ETB (ETB=X)
2023-05-16,54.308907,54.337414,54.308907,54.150002,54.150002,0,USD/ETB (ETB=X)
2023-05-15,54.593742,54.593742,54.351105,54.163811,54.163811,0,USD/ETB (ETB=X)
2023-05-12,54.325905,54.378551,54.110001,54.110001,54.110001,0,USD/ETB (ETB=X)
2023-05-11,54.139294,54.309994,54.099998,54.099998,54.099998,0,USD/ETB (ETB=X)
2023-05-10,54.374577,54.374577,54.364063,54.099998,54.099998,0,USD/ETB (ETB=X)
2023-05-09,54.253269,54.349064,54.253269,54.110001,54.110001,0,USD/ETB (ETB=X)
2023-05-08,54.31982,54.31982,53.966248,54.110001,54.110001,0,USD/ETB (ETB=X)
2023-05-05,54.496273,54.496273,54.099998,54.099998,54.099998,0,USD/ETB (ETB=X)
2023-05-04,54.117481,54.307625,54.099998,54.099998,54.099998,0,USD/ETB (ETB=X)
2023-05-03,54.016773,54.311668,54.016773,54.040001,54.040001,0,USD/ETB (ETB=X)
2023-05-02,54.233376,54.233376,54.049999,54.049999,54.049999,0,USD/ETB (ETB=X)
2023-05-01,53.830994,53.830994,53.830994,53.229595,53.229595,0,USD/ETB (ETB=X)
2023-04-28,54.352493,54.352493,53.935619,54.029999,54.029999,0,USD/ETB (ETB=X)
2023-04-27,54.290539,54.296642,54.290539,54.040001,54.040001,0,USD/ETB (ETB=X)
2023-04-26,54.498955,54.498955,54.329395,54.02,54.02,0,USD/ETB (ETB=X)
2023-04-25,54.073009,54.276707,53.959999,54.114113,54.114113,0,USD/ETB (ETB=X)
2023-04-24,54.125256,54.319584,53.959999,53.98,53.98,0,USD/ETB (ETB=X)
2023-04-21,54.277679,54.277679,53.98,53.98,53.98,0,USD/ETB (ETB=X)
2023-04-20,53.736607,54.264568,53.736607,53.861473,53.861473,0,USD/ETB (ETB=X)
2023-04-19,54.232735,54.232735,53.861473,53.91,53.91,0,USD/ETB (ETB=X)
2023-04-18,54.522396,54.522396,53.91,53.91,53.91,0,USD/ETB (ETB=X)
2023-04-17,54.655743,54.655743,53.900002,54.0154,54.0154,0,USD/ETB (ETB=X)
2023-04-14,54.279598,54.279598,53.919998,53.919998,53.919998,0,USD/ETB (ETB=X)
2023-04-13,54.234798,54.234798,53.900002,53.900002,53.900002,0,USD/ETB (ETB=X)
2023-04-12,54.238861,54.238861,53.900002,53.93,53.93,0,USD/ETB (ETB=X)
2023-04-11,54.248802,54.248802,53.900002,53.900002,53.900002,0,USD/ETB (ETB=X)
2023-04-10,54.178867,54.178867,53.900002,53.741398,53.741398,0,USD/ETB (ETB=X)
2023-04-07,54.12429,54.12429,53.849998,54.175888,54.175888,0,USD/ETB (ETB=X)
2023-04-06,54.175888,54.175888,54.175888,53.84,53.84,0,USD/ETB (ETB=X)
